Launching algorithm with 108 blocks and 64 threads
markerMatrix read successfully :)
Converting into CSR ... 
generating input and output vectors for the moltiplication... 
copying data in the CUDA memory... 
performing matrix to vector multiplication...
thread 20 30 on row 91015
thread 21 30 on row 91062
thread 22 30 on row 91109
thread 23 30 on row 91156
thread 24 30 on row 91203
thread 25 30 on row 91250
thread 26 30 on row 91297
thread 27 30 on row 91344
thread 28 30 on row 91391
thread 29 30 on row 91438
thread 30 30 on row 91485
thread 31 30 on row 91532
thread 0 87 on row 261133
thread 1 87 on row 261180
thread 2 87 on row 261227
thread 3 87 on row 261274
thread 4 87 on row 261321
thread 5 87 on row 261368
thread 6 87 on row 261415
thread 7 87 on row 261462
thread 8 87 on row 261509
thread 9 87 on row 261556
thread 10 87 on row 261603
thread 11 87 on row 261650
thread 12 87 on row 261697
thread 13 87 on row 261744
thread 14 87 on row 261791
thread 15 87 on row 261838
thread 16 87 on row 261885
thread 17 87 on row 261932
thread 18 87 on row 261979
thread 19 87 on row 262026
thread 20 87 on row 262073
thread 21 87 on row 262120
thread 22 87 on row 262167
thread 23 87 on row 262214
thread 24 87 on row 262261
thread 25 87 on row 262308
thread 26 87 on row 262355
thread 27 87 on row 262402
thread 28 87 on row 262449
thread 29 87 on row 262496
thread 30 87 on row 262543
thread 31 87 on row 262590
thread 0 28 on row 84072
thread 1 28 on row 84119
thread 2 28 on row 84166
thread 3 28 on row 84213
thread 4 28 on row 84260
thread 5 28 on row 84307
thread 6 28 on row 84354
thread 7 28 on row 84401
thread 8 28 on row 84448
thread 9 28 on row 84495
thread 10 28 on row 84542
thread 11 28 on row 84589
thread 12 28 on row 84636
thread 13 28 on row 84683
thread 14 28 on row 84730
thread 15 28 on row 84777
thread 16 28 on row 84824
thread 17 28 on row 84871
thread 18 28 on row 84918
thread 19 28 on row 84965
thread 20 28 on row 85012
thread 21 28 on row 85059
thread 22 28 on row 85106
thread 23 28 on row 85153
thread 24 28 on row 85200
thread 25 28 on row 85247
thread 26 28 on row 85294
thread 27 28 on row 85341
thread 28 28 on row 85388
thread 29 28 on row 85435
thread 30 28 on row 85482
thread 31 28 on row 85529
thread 0 20 on row 60058
thread 1 20 on row 60105
thread 2 20 on row 60152
thread 3 20 on row 60199
thread 4 20 on row 60246
thread 5 20 on row 60293
thread 6 20 on row 60340
thread 7 20 on row 60387
thread 8 20 on row 60434
thread 9 20 on row 60481
thread 10 20 on row 60528
thread 11 20 on row 60575
thread 12 20 on row 60622
thread 13 20 on row 60669
thread 14 20 on row 60716
thread 15 20 on row 60763
thread 16 20 on row 60810
thread 17 20 on row 60857
thread 18 20 on row 60904
thread 19 20 on row 60951
thread 20 20 on row 60998
thread 21 20 on row 61045
thread 22 20 on row 61092
thread 23 20 on row 61139
thread 24 20 on row 61186
thread 25 20 on row 61233
thread 26 20 on row 61280
thread 27 20 on row 61327
thread 28 20 on row 61374
thread 29 20 on row 61421
thread 30 20 on row 61468
thread 31 20 on row 61515
thread 0 12 on row 36055
thread 1 12 on row 36102
thread 2 12 on row 36149
thread 3 12 on row 36196
thread 4 12 on row 36243
thread 5 12 on row 36290
thread 6 12 on row 36337
thread 7 12 on row 36384
thread 8 12 on row 36431
thread 9 12 on row 36478
thread 10 12 on row 36525
thread 11 12 on row 36572
thread 12 12 on row 36619
thread 13 12 on row 36666
thread 14 12 on row 36713
thread 15 12 on row 36760
thread 16 12 on row 36807
thread 17 12 on row 36854
thread 18 12 on row 36901
thread 19 12 on row 36948
thread 20 12 on row 36995
thread 21 12 on row 37042
thread 22 12 on row 37089
thread 23 12 on row 37136
thread 24 12 on row 37183
thread 25 12 on row 37230
thread 26 12 on row 37277
thread 27 12 on row 37324
thread 28 12 on row 37371
thread 29 12 on row 37418
thread 30 12 on row 37465
thread 31 12 on row 37512
thread 32 18 on row 55561
thread 33 18 on row 55608
thread 34 18 on row 55655
thread 35 18 on row 55702
thread 36 18 on row 55749
thread 37 18 on row 55796
thread 38 18 on row 55843
thread 39 18 on row 55890
thread 40 18 on row 55937
thread 41 18 on row 55984
thread 42 18 on row 56031
thread 43 18 on row 56078
thread 44 18 on row 56125
thread 45 18 on row 56172
thread 46 18 on row 56219
thread 47 18 on row 56266
thread 48 18 on row 56313
thread 49 18 on row 56360
thread 50 18 on row 56407
thread 51 18 on row 56454
thread 52 18 on row 56501
thread 53 18 on row 56548
thread 54 18 on row 56595
thread 55 18 on row 56642
thread 56 18 on row 56689
thread 57 18 on row 56736
thread 58 18 on row 56783
thread 59 18 on row 56830
thread 60 18 on row 56877
thread 61 18 on row 56924
thread 62 18 on row 56971
thread 63 18 on row 57018
thread 32 20 on row 61567
thread 33 20 on row 61614
thread 34 20 on row 61661
thread 35 20 on row 61708
thread 36 20 on row 61755
thread 37 20 on row 61802
thread 38 20 on row 61849
thread 39 20 on row 61896
thread 40 20 on row 61943
thread 41 20 on row 61990
thread 42 20 on row 62037
thread 43 20 on row 62084
thread 44 20 on row 62131
thread 45 20 on row 62178
thread 46 20 on row 62225
thread 47 20 on row 62272
thread 48 20 on row 62319
thread 49 20 on row 62366
thread 50 20 on row 62413
thread 51 20 on row 62460
thread 52 20 on row 62507
thread 53 20 on row 62554
thread 54 20 on row 62601
thread 55 20 on row 62648
thread 56 20 on row 62695
thread 57 20 on row 62742
thread 58 20 on row 62789
thread 59 20 on row 62836
thread 60 20 on row 62883
thread 61 20 on row 62930
thread 62 20 on row 62977
thread 32 96 on row 289646
thread 33 96 on row 289693
thread 34 96 on row 289740
thread 35 96 on row 289787
thread 36 96 on row 289834
thread 37 96 on row 289881
thread 38 96 on row 289928
thread 39 96 on row 289975
thread 40 96 on row 290022
thread 41 96 on row 290069
thread 42 96 on row 290116
thread 43 96 on row 290163
thread 44 96 on row 290210
thread 45 96 on row 290257
thread 46 96 on row 290304
thread 47 96 on row 290351
thread 48 96 on row 290398
thread 49 96 on row 290445
thread 50 96 on row 290492
thread 51 96 on row 290539
thread 52 96 on row 290586
thread 53 96 on row 290633
thread 54 96 on row 290680
thread 55 96 on row 290727
thread 56 96 on row 290774
thread 57 96 on row 290821
thread 58 96 on row 290868
thread 59 96 on row 290915
thread 60 96 on row 290962
thread 61 96 on row 291009
thread 62 96 on row 291056
thread 32 21 on row 64569
thread 33 21 on row 64616
thread 34 21 on row 64663
thread 35 21 on row 64710
thread 36 21 on row 64757
thread 37 21 on row 64804
thread 38 21 on row 64851
thread 39 21 on row 64898
thread 40 21 on row 64945
thread 41 21 on row 64992
thread 42 21 on row 65039
thread 43 21 on row 65086
thread 44 21 on row 65133
thread 45 21 on row 65180
thread 46 21 on row 65227
thread 47 21 on row 65274
thread 48 21 on row 65321
thread 49 21 on row 65368
thread 50 21 on row 65415
thread 51 21 on row 65462
thread 52 21 on row 65509
thread 53 21 on row 65556
thread 54 21 on row 65603
thread 55 21 on row 65650
thread 56 21 on row 65697
thread 57 21 on row 65744
thread 58 21 on row 65791
thread 59 21 on row 65838
thread 60 21 on row 65885
thread 61 21 on row 65932
thread 62 21 on row 65979
thread 0 34 on row 102080
thread 1 34 on row 102127
thread 2 34 on row 102174
thread 3 34 on row 102221
thread 4 34 on row 102268
thread 5 34 on row 102315
thread 6 34 on row 102362
thread 7 34 on row 102409
thread 8 34 on row 102456
thread 9 34 on row 102503
thread 10 34 on row 102550
thread 11 34 on row 102597
thread 12 34 on row 102644
thread 13 34 on row 102691
thread 14 34 on row 102738
thread 15 34 on row 102785
thread 16 34 on row 102832
thread 17 34 on row 102879
thread 18 34 on row 102926
thread 19 34 on row 102973
thread 20 34 on row 103020
thread 21 34 on row 103067
thread 22 34 on row 103114
thread 23 34 on row 103161
thread 24 34 on row 103208
thread 25 34 on row 103255
thread 26 34 on row 103302
thread 27 34 on row 103349
thread 28 34 on row 103396
thread 29 34 on row 103443
thread 30 34 on row 103490
thread 31 34 on row 103537
thread 32 6 on row 19548
thread 33 6 on row 19595
thread 34 6 on row 19642
thread 35 6 on row 19689
thread 36 6 on row 19736
thread 37 6 on row 19783
thread 38 6 on row 19830
thread 39 6 on row 19877
thread 40 6 on row 19924
thread 41 6 on row 19971
thread 42 6 on row 20018
thread 43 6 on row 20065
thread 44 6 on row 20112
thread 45 6 on row 20159
thread 46 6 on row 20206
thread 47 6 on row 20253
thread 48 6 on row 20300
thread 49 6 on row 20347
thread 50 6 on row 20394
thread 51 6 on row 20441
thread 52 6 on row 20488
thread 53 6 on row 20535
thread 54 6 on row 20582
thread 55 6 on row 20629
thread 56 6 on row 20676
thread 57 6 on row 20723
thread 58 6 on row 20770
thread 59 6 on row 20817
thread 60 6 on row 20864
thread 61 6 on row 20911
thread 62 6 on row 20958
thread 63 6 on row 21005
thread 0 2 on row 6041
thread 1 2 on row 6088
thread 2 2 on row 6135
thread 3 2 on row 6182
thread 4 2 on row 6229
thread 5 2 on row 6276
thread 6 2 on row 6323
thread 7 2 on row 6370
thread 8 2 on row 6417
thread 9 2 on row 6464
thread 10 2 on row 6511
thread 11 2 on row 6558
thread 12 2 on row 6605
thread 13 2 on row 6652
thread 14 2 on row 6699
thread 15 2 on row 6746
thread 16 2 on row 6793
thread 17 2 on row 6840
thread 18 2 on row 6887
thread 19 2 on row 6934
thread 20 2 on row 6981
thread 21 2 on row 7028
thread 22 2 on row 7075
thread 23 2 on row 7122
thread 24 2 on row 7169
thread 25 2 on row 7216
thread 26 2 on row 7263
thread 27 2 on row 7310
thread 28 2 on row 7357
thread 29 2 on row 7404
thread 30 2 on row 7451
thread 31 2 on row 7498
thread 32 1 on row 4533
thread 33 1 on row 4580
thread 34 1 on row 4627
thread 35 1 on row 4674
thread 36 1 on row 4721
thread 37 1 on row 4768
thread 38 1 on row 4815
thread 39 1 on row 4862
thread 40 1 on row 4909
thread 41 1 on row 4956
thread 42 1 on row 5003
thread 43 1 on row 5050
thread 44 1 on row 5097
thread 45 1 on row 5144
thread 46 1 on row 5191
thread 47 1 on row 5238
thread 48 1 on row 5285
thread 49 1 on row 5332
thread 50 1 on row 5379
thread 51 1 on row 5426
thread 52 1 on row 5473
thread 53 1 on row 5520
thread 54 1 on row 5567
thread 55 1 on row 5614
thread 56 1 on row 5661
thread 57 1 on row 5708
thread 58 1 on row 5755
thread 59 1 on row 5802
thread 60 1 on row 5849
thread 61 1 on row 5896
thread 62 1 on row 5943
thread 63 1 on row 5990
thread 32 7 on row 22555
thread 33 7 on row 22602
thread 34 7 on row 22649
thread 35 7 on row 22696
thread 36 7 on row 22743
thread 37 7 on row 22790
thread 38 7 on row 22837
thread 39 7 on row 22884
thread 40 7 on row 22931
thread 41 7 on row 22978
thread 42 7 on row 23025
thread 43 7 on row 23072
thread 44 7 on row 23119
thread 45 7 on row 23166
thread 46 7 on row 23213
thread 47 7 on row 23260
thread 48 7 on row 23307
thread 49 7 on row 23354
thread 50 7 on row 23401
thread 51 7 on row 23448
thread 52 7 on row 23495
thread 53 7 on row 23542
thread 54 7 on row 23589
thread 55 7 on row 23636
thread 56 7 on row 23683
thread 57 7 on row 23730
thread 58 7 on row 23777
thread 59 7 on row 23824
thread 60 7 on row 23871
thread 61 7 on row 23918
thread 62 7 on row 23965
thread 32 5 on row 16548
thread 33 5 on row 16595
thread 34 5 on row 16642
thread 35 5 on row 16689
thread 36 5 on row 16736
thread 37 5 on row 16783
thread 38 5 on row 16830
thread 39 5 on row 16877
thread 40 5 on row 16924
thread 41 5 on row 16971
thread 42 5 on row 17018
thread 43 5 on row 17065
thread 44 5 on row 17112
thread 45 5 on row 17159
thread 46 5 on row 17206
thread 47 5 on row 17253
thread 48 5 on row 17300
thread 49 5 on row 17347
thread 50 5 on row 17394
thread 51 5 on row 17441
thread 52 5 on row 17488
thread 53 5 on row 17535
thread 54 5 on row 17582
thread 55 5 on row 17629
thread 56 5 on row 17676
thread 57 5 on row 17723
thread 58 5 on row 17770
thread 59 5 on row 17817
thread 60 5 on row 17864
thread 61 5 on row 17911
thread 62 5 on row 17958
thread 63 5 on row 18005
thread 32 0 on row 1527
thread 33 0 on row 1574
thread 34 0 on row 1621
thread 35 0 on row 1668
thread 36 0 on row 1715
thread 37 0 on row 1762
thread 38 0 on row 1809
thread 39 0 on row 1856
thread 40 0 on row 1903
thread 41 0 on row 1950
thread 42 0 on row 1997
thread 43 0 on row 2044
thread 44 0 on row 2091
thread 45 0 on row 2138
thread 46 0 on row 2185
thread 47 0 on row 2232
thread 48 0 on row 2279
thread 49 0 on row 2326
thread 50 0 on row 2373
thread 51 0 on row 2420
thread 52 0 on row 2467
thread 53 0 on row 2514
thread 54 0 on row 2561
thread 55 0 on row 2608
thread 56 0 on row 2655
thread 57 0 on row 2702
thread 58 0 on row 2749
thread 59 0 on row 2796
thread 60 0 on row 2843
thread 61 0 on row 2890
thread 62 0 on row 2937
thread 63 0 on row 2984
thread 32 9 on row 28552
thread 33 9 on row 28599
thread 34 9 on row 28646
thread 35 9 on row 28693
thread 36 9 on row 28740
thread 37 9 on row 28787
thread 38 9 on row 28834
thread 39 9 on row 28881
thread 40 9 on row 28928
thread 41 9 on row 28975
thread 42 9 on row 29022
thread 43 9 on row 29069
thread 44 9 on row 29116
thread 45 9 on row 29163
thread 46 9 on row 29210
thread 47 9 on row 29257
thread 48 9 on row 29304
thread 49 9 on row 29351
thread 50 9 on row 29398
thread 51 9 on row 29445
thread 52 9 on row 29492
thread 53 9 on row 29539
thread 54 9 on row 29586
thread 55 9 on row 29633
thread 56 9 on row 29680
thread 57 9 on row 29727
thread 58 9 on row 29774
thread 59 9 on row 29821
thread 60 9 on row 29868
thread 61 9 on row 29915
thread 62 9 on row 29962
thread 63 9 on row 30009
thread 0 6 on row 18042
thread 1 6 on row 18089
thread 2 6 on row 18136
thread 3 6 on row 18183
thread 4 6 on row 18230
thread 5 6 on row 18277
thread 6 6 on row 18324
thread 7 6 on row 18371
thread 8 6 on row 18418
thread 9 6 on row 18465
thread 10 6 on row 18512
thread 11 6 on row 18559
thread 12 6 on row 18606
thread 13 6 on row 18653
thread 14 6 on row 18700
thread 15 6 on row 18747
thread 16 6 on row 18794
thread 17 6 on row 18841
thread 18 6 on row 18888
thread 19 6 on row 18935
thread 20 6 on row 18982
thread 21 6 on row 19029
thread 22 6 on row 19076
thread 23 6 on row 19123
thread 24 6 on row 19170
thread 25 6 on row 19217
thread 26 6 on row 19264
thread 27 6 on row 19311
thread 28 6 on row 19358
thread 29 6 on row 19405
thread 30 6 on row 19452
thread 31 6 on row 19499
thread 32 104 on row 313651
thread 33 104 on row 313698
thread 34 104 on row 313745
thread 35 104 on row 313792
thread 36 104 on row 313839
thread 37 104 on row 313886
thread 38 104 on row 313933
thread 39 104 on row 313980
thread 40 104 on row 314027
thread 41 104 on row 314074
thread 42 104 on row 314121
thread 43 104 on row 314168
thread 44 104 on row 314215
thread 45 104 on row 314262
thread 46 104 on row 314309
thread 47 104 on row 314356
thread 48 104 on row 314403
thread 49 104 on row 314450
thread 50 104 on row 314497
thread 51 104 on row 314544
thread 52 104 on row 314591
thread 53 104 on row 314638
thread 54 104 on row 314685
thread 55 104 on row 314732
thread 56 104 on row 314779
thread 57 104 on row 314826
thread 58 104 on row 314873
thread 59 104 on row 314920
thread 60 104 on row 314967
thread 61 104 on row 315014
thread 62 104 on row 315061
thread 0 4 on row 12044
thread 1 4 on row 12091
thread 2 4 on row 12138
thread 3 4 on row 12185
thread 4 4 on row 12232
thread 5 4 on row 12279
thread 6 4 on row 12326
thread 7 4 on row 12373
thread 8 4 on row 12420
thread 9 4 on row 12467
thread 10 4 on row 12514
thread 11 4 on row 12561
thread 12 4 on row 12608
thread 13 4 on row 12655
thread 14 4 on row 12702
thread 15 4 on row 12749
thread 16 4 on row 12796
thread 17 4 on row 12843
thread 18 4 on row 12890
thread 19 4 on row 12937
thread 20 4 on row 12984
thread 21 4 on row 13031
thread 22 4 on row 13078
thread 23 4 on row 13125
thread 24 4 on row 13172
thread 25 4 on row 13219
thread 26 4 on row 13266
thread 27 4 on row 13313
thread 28 4 on row 13360
thread 29 4 on row 13407
thread 30 4 on row 13454
thread 31 4 on row 13501
thread 32 100 on row 301650
thread 33 100 on row 301697
thread 34 100 on row 301744
thread 35 100 on row 301791
thread 36 100 on row 301838
thread 37 100 on row 301885
thread 38 100 on row 301932
thread 39 100 on row 301979
thread 40 100 on row 302026
thread 41 100 on row 302073
thread 42 100 on row 302120
thread 43 100 on row 302167
thread 44 100 on row 302214
thread 45 100 on row 302261
thread 46 100 on row 302308
thread 47 100 on row 302355
thread 48 100 on row 302402
thread 49 100 on row 302449
thread 50 100 on row 302496
thread 51 100 on row 302543
thread 52 100 on row 302590
thread 53 100 on row 302637
thread 54 100 on row 302684
thread 55 100 on row 302731
thread 56 100 on row 302778
thread 57 100 on row 302825
thread 58 100 on row 302872
thread 59 100 on row 302919
thread 60 100 on row 302966
thread 61 100 on row 303013
thread 62 100 on row 303060
thread 0 83 on row 249128
thread 1 83 on row 249175
thread 2 83 on row 249222
thread 3 83 on row 249269
thread 4 83 on row 249316
thread 5 83 on row 249363
thread 6 83 on row 249410
thread 7 83 on row 249457
thread 8 83 on row 249504
thread 9 83 on row 249551
thread 10 83 on row 249598
thread 11 83 on row 249645
thread 12 83 on row 249692
thread 13 83 on row 249739
thread 14 83 on row 249786
thread 15 83 on row 249833
thread 16 83 on row 249880
thread 17 83 on row 249927
thread 18 83 on row 249974
thread 19 83 on row 250021
thread 20 83 on row 250068
thread 21 83 on row 250115
thread 22 83 on row 250162
thread 23 83 on row 250209
thread 24 83 on row 250256
thread 25 83 on row 250303
thread 26 83 on row 250350
thread 27 83 on row 250397
thread 28 83 on row 250444
thread 29 83 on row 250491
thread 30 83 on row 250538
thread 31 83 on row 250585
thread 0 3 on row 9042
thread 1 3 on row 9089
thread 2 3 on row 9136
thread 3 3 on row 9183
thread 4 3 on row 9230
thread 5 3 on row 9277
thread 6 3 on row 9324
thread 7 3 on row 9371
thread 8 3 on row 9418
thread 9 3 on row 9465
thread 10 3 on row 9512
thread 11 3 on row 9559
thread 12 3 on row 9606
thread 13 3 on row 9653
thread 14 3 on row 9700
thread 15 3 on row 9747
thread 16 3 on row 9794
thread 17 3 on row 9841
thread 18 3 on row 9888
thread 19 3 on row 9935
thread 20 3 on row 9982
thread 21 3 on row 10029
thread 22 3 on row 10076
thread 23 3 on row 10123
thread 24 3 on row 10170
thread 25 3 on row 10217
thread 26 3 on row 10264
thread 27 3 on row 10311
thread 28 3 on row 10358
thread 29 3 on row 10405
thread 30 3 on row 10452
thread 31 3 on row 10499
thread 32 79 on row 238624
thread 33 79 on row 238671
thread 34 79 on row 238718
thread 35 79 on row 238765
thread 36 79 on row 238812
thread 37 79 on row 238859
thread 38 79 on row 238906
thread 39 79 on row 238953
thread 40 79 on row 239000
thread 41 79 on row 239047
thread 42 79 on row 239094
thread 43 79 on row 239141
thread 44 79 on row 239188
thread 45 79 on row 239235
thread 46 79 on row 239282
thread 47 79 on row 239329
thread 48 79 on row 239376
thread 49 79 on row 239423
thread 50 79 on row 239470
thread 51 79 on row 239517
thread 52 79 on row 239564
thread 53 79 on row 239611
thread 54 79 on row 239658
thread 55 79 on row 239705
thread 56 79 on row 239752
thread 57 79 on row 239799
thread 58 79 on row 239846
thread 59 79 on row 239893
thread 60 79 on row 239940
thread 61 79 on row 239987
thread 62 79 on row 240034
thread 0 5 on row 15043
thread 1 5 on row 15090
thread 2 5 on row 15137
thread 3 5 on row 15184
thread 4 5 on row 15231
thread 5 5 on row 15278
thread 6 5 on row 15325
thread 7 5 on row 15372
thread 8 5 on row 15419
thread 9 5 on row 15466
thread 10 5 on row 15513
thread 11 5 on row 15560
thread 12 5 on row 15607
thread 13 5 on row 15654
thread 14 5 on row 15701
thread 15 5 on row 15748
thread 16 5 on row 15795
thread 17 5 on row 15842
thread 18 5 on row 15889
thread 19 5 on row 15936
thread 20 5 on row 15983
thread 21 5 on row 16030
thread 22 5 on row 16077
thread 23 5 on row 16124
thread 24 5 on row 16171
thread 25 5 on row 16218
thread 26 5 on row 16265
thread 27 5 on row 16312
thread 28 5 on row 16359
thread 29 5 on row 16406
thread 30 5 on row 16453
thread 31 5 on row 16500
thread 0 16 on row 48057
thread 1 16 on row 48104
thread 2 16 on row 48151
thread 3 16 on row 48198
thread 4 16 on row 48245
thread 5 16 on row 48292
thread 6 16 on row 48339
thread 7 16 on row 48386
thread 8 16 on row 48433
thread 9 16 on row 48480
thread 10 16 on row 48527
thread 11 16 on row 48574
thread 12 16 on row 48621
thread 13 16 on row 48668
thread 14 16 on row 48715
thread 15 16 on row 48762
thread 16 16 on row 48809
thread 17 16 on row 48856
thread 18 16 on row 48903
thread 19 16 on row 48950
thread 20 16 on row 48997
thread 21 16 on row 49044
thread 22 16 on row 49091
thread 23 16 on row 49138
thread 24 16 on row 49185
thread 25 16 on row 49232
thread 26 16 on row 49279
thread 27 16 on row 49326
thread 28 16 on row 49373
thread 29 16 on row 49420
thread 30 16 on row 49467
thread 31 16 on row 49514
thread 32 33 on row 100583
thread 33 33 on row 100630
thread 34 33 on row 100677
thread 35 33 on row 100724
thread 36 33 on row 100771
thread 37 33 on row 100818
thread 38 33 on row 100865
thread 39 33 on row 100912
thread 40 33 on row 100959
thread 41 33 on row 101006
thread 42 33 on row 101053
thread 43 33 on row 101100
thread 44 33 on row 101147
thread 45 33 on row 101194
thread 46 33 on row 101241
thread 47 33 on row 101288
thread 48 33 on row 101335
thread 49 33 on row 101382
thread 50 33 on row 101429
thread 51 33 on row 101476
thread 52 33 on row 101523
thread 53 33 on row 101570
thread 54 33 on row 101617
thread 55 33 on row 101664
thread 56 33 on row 101711
thread 57 33 on row 101758
thread 58 33 on row 101805
thread 59 33 on row 101852
thread 60 33 on row 101899
thread 61 33 on row 101946
thread 62 33 on row 101993
thread 32 24 on row 73569
thread 33 24 on row 73616
thread 34 24 on row 73663
thread 35 24 on row 73710
thread 36 24 on row 73757
thread 37 24 on row 73804
thread 38 24 on row 73851
thread 39 24 on row 73898
thread 40 24 on row 73945
thread 41 24 on row 73992
thread 42 24 on row 74039
thread 43 24 on row 74086
thread 44 24 on row 74133
thread 45 24 on row 74180
thread 46 24 on row 74227
thread 47 24 on row 74274
thread 48 24 on row 74321
thread 49 24 on row 74368
thread 50 24 on row 74415
thread 51 24 on row 74462
thread 52 24 on row 74509
thread 53 24 on row 74556
thread 54 24 on row 74603
thread 55 24 on row 74650
thread 56 24 on row 74697
thread 57 24 on row 74744
thread 58 24 on row 74791
thread 59 24 on row 74838
thread 60 24 on row 74885
thread 61 24 on row 74932
thread 62 24 on row 74979
thread 0 19 on row 57064
thread 1 19 on row 57111
thread 2 19 on row 57158
thread 3 19 on row 57205
thread 4 19 on row 57252
thread 5 19 on row 57299
thread 6 19 on row 57346
thread 7 19 on row 57393
thread 8 19 on row 57440
thread 9 19 on row 57487
thread 10 19 on row 57534
thread 11 19 on row 57581
thread 12 19 on row 57628
thread 13 19 on row 57675
thread 14 19 on row 57722
thread 15 19 on row 57769
thread 16 19 on row 57816
thread 17 19 on row 57863
thread 18 19 on row 57910
thread 19 19 on row 57957
thread 20 19 on row 58004
thread 21 19 on row 58051
thread 22 19 on row 58098
thread 23 19 on row 58145
thread 24 19 on row 58192
thread 25 19 on row 58239
thread 26 19 on row 58286
thread 27 19 on row 58333
thread 28 19 on row 58380
thread 29 19 on row 58427
thread 30 19 on row 58474
thread 31 19 on row 58521
thread 32 15 on row 46563
thread 33 15 on row 46610
thread 34 15 on row 46657
thread 35 15 on row 46704
thread 36 15 on row 46751
thread 37 15 on row 46798
thread 38 15 on row 46845
thread 39 15 on row 46892
thread 40 15 on row 46939
thread 41 15 on row 46986
thread 42 15 on row 47033
thread 43 15 on row 47080
thread 44 15 on row 47127
thread 45 15 on row 47174
thread 46 15 on row 47221
thread 47 15 on row 47268
thread 48 15 on row 47315
thread 49 15 on row 47362
thread 50 15 on row 47409
thread 51 15 on row 47456
thread 52 15 on row 47503
thread 53 15 on row 47550
thread 54 15 on row 47597
thread 55 15 on row 47644
thread 56 15 on row 47691
thread 57 15 on row 47738
thread 58 15 on row 47785
thread 59 15 on row 47832
thread 60 15 on row 47879
thread 61 15 on row 47926
thread 62 15 on row 47973
thread 32 83 on row 250632
thread 33 83 on row 250679
thread 34 83 on row 250726
thread 35 83 on row 250773
thread 36 83 on row 250820
thread 37 83 on row 250867
thread 38 83 on row 250914
thread 39 83 on row 250961
thread 40 83 on row 251008
thread 41 83 on row 251055
thread 42 83 on row 251102
thread 43 83 on row 251149
thread 44 83 on row 251196
thread 45 83 on row 251243
thread 46 83 on row 251290
thread 47 83 on row 251337
thread 48 83 on row 251384
thread 49 83 on row 251431
thread 50 83 on row 251478
thread 51 83 on row 251525
thread 52 83 on row 251572
thread 53 83 on row 251619
thread 54 83 on row 251666
thread 55 83 on row 251713
thread 56 83 on row 251760
thread 57 83 on row 251807
thread 58 83 on row 251854
thread 59 83 on row 251901
thread 60 83 on row 251948
thread 61 83 on row 251995
thread 62 83 on row 252042
thread 0 103 on row 309148
thread 1 103 on row 309195
thread 2 103 on row 309242
thread 3 103 on row 309289
thread 4 103 on row 309336
thread 5 103 on row 309383
thread 6 103 on row 309430
thread 7 103 on row 309477
thread 8 103 on row 309524
thread 9 103 on row 309571
thread 10 103 on row 309618
thread 11 103 on row 309665
thread 12 103 on row 309712
thread 13 103 on row 309759
thread 14 103 on row 309806
thread 15 103 on row 309853
thread 16 103 on row 309900
thread 17 103 on row 309947
thread 18 103 on row 309994
thread 19 103 on row 310041
thread 20 103 on row 310088
thread 21 103 on row 310135
thread 22 103 on row 310182
thread 23 103 on row 310229
thread 24 103 on row 310276
thread 25 103 on row 310323
thread 26 103 on row 310370
thread 27 103 on row 310417
thread 28 103 on row 310464
thread 29 103 on row 310511
thread 30 103 on row 310558
thread 31 103 on row 310605
thread 32 25 on row 76574
thread 33 25 on row 76621
thread 34 25 on row 76668
thread 35 25 on row 76715
thread 36 25 on row 76762
thread 37 25 on row 76809
thread 38 25 on row 76856
thread 39 25 on row 76903
thread 40 25 on row 76950
thread 41 25 on row 76997
thread 42 25 on row 77044
thread 43 25 on row 77091
thread 44 25 on row 77138
thread 45 25 on row 77185
thread 46 25 on row 77232
thread 47 25 on row 77279
thread 48 25 on row 77326
thread 49 25 on row 77373
thread 50 25 on row 77420
thread 51 25 on row 77467
thread 52 25 on row 77514
thread 53 25 on row 77561
thread 54 25 on row 77608
thread 55 25 on row 77655
thread 56 25 on row 77702
thread 57 25 on row 77749
thread 58 25 on row 77796
thread 59 25 on row 77843
thread 60 25 on row 77890
thread 61 25 on row 77937
thread 62 25 on row 77984
thread 32 30 on row 91575
thread 33 30 on row 91622
thread 34 30 on row 91669
thread 35 30 on row 91716
thread 36 30 on row 91763
thread 37 30 on row 91810
thread 38 30 on row 91857
thread 39 30 on row 91904
thread 40 30 on row 91951
thread 41 30 on row 91998
thread 42 30 on row 92045
thread 43 30 on row 92092
thread 44 30 on row 92139
thread 45 30 on row 92186
thread 46 30 on row 92233
thread 47 30 on row 92280
thread 48 30 on row 92327
thread 49 30 on row 92374
thread 50 30 on row 92421
thread 51 30 on row 92468
thread 52 30 on row 92515
thread 53 30 on row 92562
thread 54 30 on row 92609
thread 55 30 on row 92656
thread 56 30 on row 92703
thread 57 30 on row 92750
thread 58 30 on row 92797
thread 59 30 on row 92844
thread 60 30 on row 92891
thread 61 30 on row 92938
thread 62 30 on row 92985
thread 0 24 on row 72066
thread 1 24 on row 72113
thread 2 24 on row 72160
thread 3 24 on row 72207
thread 4 24 on row 72254
thread 5 24 on row 72301
thread 6 24 on row 72348
thread 7 24 on row 72395
thread 8 24 on row 72442
thread 9 24 on row 72489
thread 10 24 on row 72536
thread 11 24 on row 72583
thread 12 24 on row 72630
thread 13 24 on row 72677
