Launching algorithm with 108 blocks and 64 threads
markerMatrix read successfully :)
Converting into CSR ... 
generating input and output vectors for the moltiplication... 
copying data in the CUDA memory... 
thread 41 70 on row 212012
thread 42 70 on row 212059
thread 43 70 on row 212106
thread 44 70 on row 212153
thread 45 70 on row 212200
thread 46 70 on row 212247
thread 47 70 on row 212294
thread 48 70 on row 212341
thread 49 70 on row 212388
thread 50 70 on row 212435
thread 51 70 on row 212482
thread 52 70 on row 212529
thread 53 70 on row 212576
thread 54 70 on row 212623
thread 55 70 on row 212670
thread 56 70 on row 212717
thread 57 70 on row 212764
thread 58 70 on row 212811
thread 59 70 on row 212858
thread 60 70 on row 212905
thread 61 70 on row 212952
thread 62 70 on row 212999
thread 63 70 on row 213046
thread 32 44 on row 133564
thread 33 44 on row 133611
thread 34 44 on row 133658
thread 35 44 on row 133705
thread 36 44 on row 133752
thread 37 44 on row 133799
thread 38 44 on row 133846
thread 39 44 on row 133893
thread 40 44 on row 133940
thread 41 44 on row 133987
thread 42 44 on row 134034
thread 43 44 on row 134081
thread 44 44 on row 134128
thread 45 44 on row 134175
thread 46 44 on row 134222
thread 47 44 on row 134269
thread 48 44 on row 134316
thread 49 44 on row 134363
thread 50 44 on row 134410
thread 51 44 on row 134457
thread 52 44 on row 134504
thread 53 44 on row 134551
thread 54 44 on row 134598
thread 55 44 on row 134645
thread 56 44 on row 134692
thread 57 44 on row 134739
thread 58 44 on row 134786
thread 59 44 on row 134833
thread 60 44 on row 134880
thread 61 44 on row 134927
thread 62 44 on row 134974
thread 63 44 on row 135021
thread 32 53 on row 160575
thread 33 53 on row 160622
thread 34 53 on row 160669
thread 35 53 on row 160716
thread 36 53 on row 160763
thread 37 53 on row 160810
thread 38 53 on row 160857
thread 39 53 on row 160904
thread 40 53 on row 160951
thread 41 53 on row 160998
thread 42 53 on row 161045
thread 43 53 on row 161092
thread 44 53 on row 161139
thread 45 53 on row 161186
thread 46 53 on row 161233
thread 47 53 on row 161280
thread 48 53 on row 161327
thread 49 53 on row 161374
thread 50 53 on row 161421
thread 51 53 on row 161468
thread 52 53 on row 161515
thread 53 53 on row 161562
thread 54 53 on row 161609
thread 55 53 on row 161656
thread 56 53 on row 161703
thread 57 53 on row 161750
thread 58 53 on row 161797
thread 59 53 on row 161844
thread 60 53 on row 161891
thread 61 53 on row 161938
thread 62 53 on row 161985
thread 63 53 on row 162032
thread 32 69 on row 208590
thread 33 69 on row 208637
thread 34 69 on row 208684
thread 35 69 on row 208731
thread 36 69 on row 208778
thread 37 69 on row 208825
thread 38 69 on row 208872
thread 39 69 on row 208919
thread 40 69 on row 208966
thread 41 69 on row 209013
thread 42 69 on row 209060
thread 43 69 on row 209107
thread 44 69 on row 209154
thread 45 69 on row 209201
thread 46 69 on row 209248
thread 47 69 on row 209295
thread 48 69 on row 209342
thread 49 69 on row 209389
thread 50 69 on row 209436
thread 51 69 on row 209483
thread 52 69 on row 209530
thread 53 69 on row 209577
thread 54 69 on row 209624
thread 55 69 on row 209671
thread 56 69 on row 209718
thread 57 69 on row 209765
thread 58 69 on row 209812
thread 59 69 on row 209859
thread 60 69 on row 209906
thread 61 69 on row 209953
thread 62 69 on row 210000
thread 63 69 on row 210047
thread 32 84 on row 253597
thread 33 84 on row 253644
thread 34 84 on row 253691
thread 35 84 on row 253738
thread 36 84 on row 253785
thread 37 84 on row 253832
thread 38 84 on row 253879
thread 39 84 on row 253926
thread 40 84 on row 253973
thread 41 84 on row 254020
thread 42 84 on row 254067
thread 43 84 on row 254114
thread 44 84 on row 254161
thread 45 84 on row 254208
thread 46 84 on row 254255
thread 47 84 on row 254302
thread 48 84 on row 254349
thread 49 84 on row 254396
thread 50 84 on row 254443
thread 51 84 on row 254490
thread 52 84 on row 254537
thread 53 84 on row 254584
thread 54 84 on row 254631
thread 55 84 on row 254678
thread 56 84 on row 254725
thread 57 84 on row 254772
thread 58 84 on row 254819
thread 59 84 on row 254866
thread 60 84 on row 254913
thread 61 84 on row 254960
thread 62 84 on row 255007
thread 63 84 on row 255054
thread 32 37 on row 112556
thread 33 37 on row 112603
thread 34 37 on row 112650
thread 35 37 on row 112697
thread 36 37 on row 112744
thread 37 37 on row 112791
thread 38 37 on row 112838
thread 39 37 on row 112885
thread 40 37 on row 112932
thread 41 37 on row 112979
thread 42 37 on row 113026
thread 43 37 on row 113073
thread 44 37 on row 113120
thread 45 37 on row 113167
thread 46 37 on row 113214
thread 47 37 on row 113261
thread 48 37 on row 113308
thread 49 37 on row 113355
thread 50 37 on row 113402
thread 51 37 on row 113449
thread 52 37 on row 113496
thread 53 37 on row 113543
thread 54 37 on row 113590
thread 55 37 on row 113637
thread 56 37 on row 113684
thread 57 37 on row 113731
thread 58 37 on row 113778
thread 59 37 on row 113825
thread 60 37 on row 113872
thread 61 37 on row 113919
thread 62 37 on row 113966
thread 63 37 on row 114013
thread 32 64 on row 193584
thread 33 64 on row 193631
thread 34 64 on row 193678
thread 35 64 on row 193725
thread 36 64 on row 193772
thread 37 64 on row 193819
thread 38 64 on row 193866
thread 39 64 on row 193913
thread 40 64 on row 193960
thread 41 64 on row 194007
thread 42 64 on row 194054
thread 43 64 on row 194101
thread 44 64 on row 194148
thread 45 64 on row 194195
thread 46 64 on row 194242
thread 47 64 on row 194289
thread 48 64 on row 194336
thread 49 64 on row 194383
thread 50 64 on row 194430
thread 51 64 on row 194477
thread 52 64 on row 194524
thread 53 64 on row 194571
thread 54 64 on row 194618
thread 55 64 on row 194665
thread 56 64 on row 194712
thread 57 64 on row 194759
thread 58 64 on row 194806
thread 59 64 on row 194853
thread 60 64 on row 194900
thread 61 64 on row 194947
thread 62 64 on row 194994
thread 63 64 on row 195041
thread 0 61 on row 183077
thread 1 61 on row 183124
thread 2 61 on row 183171
thread 3 61 on row 183218
thread 4 61 on row 183265
thread 5 61 on row 183312
thread 6 61 on row 183359
thread 7 61 on row 183406
thread 8 61 on row 183453
thread 9 61 on row 183500
thread 10 61 on row 183547
thread 11 61 on row 183594
thread 12 61 on row 183641
thread 13 61 on row 183688
thread 14 61 on row 183735
thread 15 61 on row 183782
thread 16 61 on row 183829
thread 17 61 on row 183876
thread 18 61 on row 183923
thread 19 61 on row 183970
thread 20 61 on row 184017
thread 21 61 on row 184064
thread 22 61 on row 184111
thread 23 61 on row 184158
thread 24 61 on row 184205
thread 25 61 on row 184252
thread 26 61 on row 184299
thread 27 61 on row 184346
thread 28 61 on row 184393
thread 29 61 on row 184440
thread 30 61 on row 184487
thread 31 61 on row 184534
thread 32 72 on row 217587
thread 34 72 on row 217681
thread 36 72 on row 217775
thread 37 72 on row 217822
thread 38 72 on row 217869
thread 39 72 on row 217916
thread 40 72 on row 217963
thread 41 72 on row 218010
thread 42 72 on row 218057
thread 43 72 on row 218104
thread 44 72 on row 218151
thread 45 72 on row 218198
thread 46 72 on row 218245
thread 47 72 on row 218292
thread 48 72 on row 218339
thread 49 72 on row 218386
thread 50 72 on row 218433
thread 51 72 on row 218480
thread 52 72 on row 218527
thread 53 72 on row 218574
thread 54 72 on row 218621
thread 55 72 on row 218668
thread 56 72 on row 218715
thread 57 72 on row 218762
thread 58 72 on row 218809
thread 59 72 on row 218856
thread 60 72 on row 218903
thread 61 72 on row 218950
thread 62 72 on row 218997
thread 63 72 on row 219044
thread 0 44 on row 132060
thread 1 44 on row 132107
thread 2 44 on row 132154
thread 3 44 on row 132201
thread 4 44 on row 132248
thread 5 44 on row 132295
thread 6 44 on row 132342
thread 7 44 on row 132389
thread 8 44 on row 132436
thread 9 44 on row 132483
thread 10 44 on row 132530
thread 11 44 on row 132577
thread 12 44 on row 132624
thread 13 44 on row 132671
thread 14 44 on row 132718
thread 15 44 on row 132765
thread 16 44 on row 132812
thread 17 44 on row 132859
thread 18 44 on row 132906
thread 19 44 on row 132953
thread 20 44 on row 133000
thread 21 44 on row 133047
thread 22 44 on row 133094
thread 23 44 on row 133141
thread 24 44 on row 133188
thread 25 44 on row 133235
thread 26 44 on row 133282
thread 27 44 on row 133329
thread 28 44 on row 133376
thread 29 44 on row 133423
thread 30 44 on row 133470
thread 31 44 on row 133517
thread 32 51 on row 154571
thread 33 51 on row 154618
thread 34 51 on row 154665
thread 35 51 on row 154712
thread 36 51 on row 154759
thread 37 51 on row 154806
thread 38 51 on row 154853
thread 39 51 on row 154900
thread 40 51 on row 154947
thread 41 51 on row 154994
thread 42 51 on row 155041
thread 43 51 on row 155088
thread 44 51 on row 155135
thread 45 51 on row 155182
thread 46 51 on row 155229
thread 47 51 on row 155276
thread 48 51 on row 155323
thread 49 51 on row 155370
thread 50 51 on row 155417
thread 51 51 on row 155464
thread 52 51 on row 155511
thread 53 51 on row 155558
thread 54 51 on row 155605
thread 55 51 on row 155652
thread 56 51 on row 155699
thread 57 51 on row 155746
thread 58 51 on row 155793
thread 59 51 on row 155840
thread 60 51 on row 155887
thread 61 51 on row 155934
thread 62 51 on row 155981
thread 63 51 on row 156028
thread 32 45 on row 136565
thread 33 45 on row 136612
thread 34 45 on row 136659
thread 35 45 on row 136706
thread 36 45 on row 136753
thread 37 45 on row 136800
thread 38 45 on row 136847
thread 39 45 on row 136894
thread 40 45 on row 136941
thread 41 45 on row 136988
thread 42 45 on row 137035
thread 43 45 on row 137082
thread 44 45 on row 137129
thread 45 45 on row 137176
thread 46 45 on row 137223
thread 47 45 on row 137270
thread 48 45 on row 137317
thread 49 45 on row 137364
thread 50 45 on row 137411
thread 51 45 on row 137458
thread 52 45 on row 137505
thread 53 45 on row 137552
thread 54 45 on row 137599
thread 55 45 on row 137646
thread 56 45 on row 137693
thread 57 45 on row 137740
thread 58 45 on row 137787
thread 59 45 on row 137834
thread 60 45 on row 137881
thread 61 45 on row 137928
thread 62 45 on row 137975
thread 63 45 on row 138022
thread 0 103 on row 309115
thread 1 103 on row 309162
thread 2 103 on row 309209
thread 3 103 on row 309256
thread 4 103 on row 309303
thread 5 103 on row 309350
thread 6 103 on row 309397
thread 7 103 on row 309444
thread 8 103 on row 309491
thread 9 103 on row 309538
thread 10 103 on row 309585
thread 11 103 on row 309632
thread 12 103 on row 309679
thread 13 103 on row 309726
thread 14 103 on row 309773
thread 15 103 on row 309820
thread 16 103 on row 309867
thread 17 103 on row 309914
thread 18 103 on row 309961
thread 19 103 on row 310008
thread 20 103 on row 310055
thread 21 103 on row 310102
thread 22 103 on row 310149
thread 23 103 on row 310196
thread 24 103 on row 310243
thread 25 103 on row 310290
thread 26 103 on row 310337
thread 27 103 on row 310384
thread 28 103 on row 310431
thread 29 103 on row 310478
thread 30 103 on row 310525
thread 31 103 on row 310572
thread 0 57 on row 171073
thread 1 57 on row 171120
thread 2 57 on row 171167
thread 3 57 on row 171214
thread 4 57 on row 171261
thread 5 57 on row 171308
thread 6 57 on row 171355
thread 7 57 on row 171402
thread 8 57 on row 171449
thread 9 57 on row 171496
thread 10 57 on row 171543
thread 11 57 on row 171590
thread 12 57 on row 171637
thread 13 57 on row 171684
thread 14 57 on row 171731
thread 15 57 on row 171778
thread 16 57 on row 171825
thread 17 57 on row 171872
thread 18 57 on row 171919
thread 19 57 on row 171966
thread 20 57 on row 172013
thread 21 57 on row 172060
thread 22 57 on row 172107
thread 23 57 on row 172154
thread 24 57 on row 172201
thread 25 57 on row 172248
thread 26 57 on row 172295
thread 27 57 on row 172342
thread 28 57 on row 172389
thread 29 57 on row 172436
thread 30 57 on row 172483
thread 31 57 on row 172530
thread 32 33 on row 100547
thread 33 33 on row 100594
thread 34 33 on row 100641
thread 35 33 on row 100688
thread 36 33 on row 100735
thread 37 33 on row 100782
thread 38 33 on row 100829
thread 39 33 on row 100876
thread 40 33 on row 100923
thread 41 33 on row 100970
thread 42 33 on row 101017
thread 43 33 on row 101064
thread 44 33 on row 101111
thread 45 33 on row 101158
thread 46 33 on row 101205
thread 47 33 on row 101252
thread 48 33 on row 101299
thread 49 33 on row 101346
thread 50 33 on row 101393
thread 51 33 on row 101440
thread 52 33 on row 101487
thread 53 33 on row 101534
thread 54 33 on row 101581
thread 55 33 on row 101628
thread 56 33 on row 101675
thread 57 33 on row 101722
thread 58 33 on row 101769
thread 59 33 on row 101816
thread 60 33 on row 101863
thread 61 33 on row 101910
thread 62 33 on row 101957
thread 63 33 on row 102004
thread 32 41 on row 124564
thread 33 41 on row 124611
thread 34 41 on row 124658
thread 35 41 on row 124705
thread 36 41 on row 124752
thread 37 41 on row 124799
thread 38 41 on row 124846
thread 39 41 on row 124893
thread 40 41 on row 124940
thread 41 41 on row 124987
thread 42 41 on row 125034
thread 43 41 on row 125081
thread 44 41 on row 125128
thread 45 41 on row 125175
thread 46 41 on row 125222
thread 47 41 on row 125269
thread 48 41 on row 125316
thread 49 41 on row 125363
thread 50 41 on row 125410
thread 51 41 on row 125457
thread 52 41 on row 125504
thread 53 41 on row 125551
thread 54 41 on row 125598
thread 55 41 on row 125645
thread 56 41 on row 125692
thread 57 41 on row 125739
thread 58 41 on row 125786
thread 59 41 on row 125833
thread 60 41 on row 125880
thread 61 41 on row 125927
thread 62 41 on row 125974
thread 63 41 on row 126021
thread 0 58 on row 174073
thread 1 58 on row 174120
thread 2 58 on row 174167
thread 3 58 on row 174214
thread 4 58 on row 174261
thread 5 58 on row 174308
thread 6 58 on row 174355
thread 7 58 on row 174402
thread 8 58 on row 174449
thread 9 58 on row 174496
thread 10 58 on row 174543
thread 11 58 on row 174590
thread 12 58 on row 174637
thread 13 58 on row 174684
thread 14 58 on row 174731
thread 15 58 on row 174778
thread 16 58 on row 174825
thread 17 58 on row 174872
thread 18 58 on row 174919
thread 19 58 on row 174966
thread 20 58 on row 175013
thread 21 58 on row 175060
thread 22 58 on row 175107
thread 23 58 on row 175154
thread 24 58 on row 175201
thread 25 58 on row 175248
thread 26 58 on row 175295
thread 27 58 on row 175342
thread 28 58 on row 175389
thread 29 58 on row 175436
thread 30 58 on row 175483
thread 31 58 on row 175530
thread 32 17 on row 52530
thread 33 17 on row 52577
thread 34 17 on row 52624
thread 35 17 on row 52671
thread 36 17 on row 52718
thread 37 17 on row 52765
thread 38 17 on row 52812
thread 39 17 on row 52859
thread 40 17 on row 52906
thread 41 17 on row 52953
thread 42 17 on row 53000
thread 43 17 on row 53047
thread 44 17 on row 53094
thread 45 17 on row 53141
thread 46 17 on row 53188
thread 47 17 on row 53235
thread 48 17 on row 53282
thread 49 17 on row 53329
thread 50 17 on row 53376
thread 51 17 on row 53423
thread 52 17 on row 53470
thread 53 17 on row 53517
thread 54 17 on row 53564
thread 55 17 on row 53611
thread 56 17 on row 53658
thread 57 17 on row 53705
thread 58 17 on row 53752
thread 59 17 on row 53799
thread 60 17 on row 53846
thread 61 17 on row 53893
thread 62 17 on row 53940
thread 63 17 on row 53987
thread 32 68 on row 205588
thread 33 68 on row 205635
thread 34 68 on row 205682
thread 35 68 on row 205729
thread 36 68 on row 205776
thread 37 68 on row 205823
thread 38 68 on row 205870
thread 39 68 on row 205917
thread 40 68 on row 205964
thread 41 68 on row 206011
thread 42 68 on row 206058
thread 43 68 on row 206105
thread 44 68 on row 206152
thread 45 68 on row 206199
thread 46 68 on row 206246
thread 47 68 on row 206293
thread 48 68 on row 206340
thread 49 68 on row 206387
thread 50 68 on row 206434
thread 51 68 on row 206481
thread 52 68 on row 206528
thread 53 68 on row 206575
thread 54 68 on row 206622
thread 55 68 on row 206669
thread 56 68 on row 206716
thread 57 68 on row 206763
thread 58 68 on row 206810
thread 59 68 on row 206857
thread 60 68 on row 206904
thread 61 68 on row 206951
thread 62 68 on row 206998
thread 63 68 on row 207045
thread 32 56 on row 169577
thread 33 56 on row 169624
thread 34 56 on row 169671
thread 35 56 on row 169718
thread 36 56 on row 169765
thread 37 56 on row 169812
thread 38 56 on row 169859
thread 39 56 on row 169906
thread 40 56 on row 169953
thread 41 56 on row 170000
thread 42 56 on row 170047
thread 43 56 on row 170094
